"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"1808",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",176748.09,".",".","."
"1809",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",184238.50,".",".","."
"1810",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",203497.58,".",".","."
"1811",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",219571.52,".",".","."
"1812",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",229226.22,".",".","."
"1813",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",82384.01,".",".","."
"1814",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",89490.80,".",".","."
"1815",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",89185.95,".",".","."
"1816",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",96999.84,".",".","."
"1817",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",105597.47,".",".","."
"1818",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",112326.36,".",".","."
"1819",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",32411.27,".",".","."
"1820",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",33561.50,".",".","."
"1821",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",33651.68,".",".","."
"1822",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",36719.83,".",".","."
"1823",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",40889.82,".",".","."
"1824",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",44759.94,".",".","."
"1825",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",12457.65,".",".","."
"1826",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",12503.87,".",".","."
"1827",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",13486.87,".",".","."
"1828",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",13627.13,".",".","."
"1829",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",13426.38,".",".","."
"1830",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",14650.89,".",".","."
"1831",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",26148.82,".",".","."
"1832",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",24715.20,".",".","."
"1833",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",26843.64,".",".","."
"1834",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",26413.94,".",".","."
"1835",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",27179.02,".",".","."
"1836",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",27269.06,".",".","."
"1837",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",50822.40,".",".","."
"1838",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",48344.78,".",".","."
"1839",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",50918.20,".",".","."
"1840",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",48322.93,".",".","."
"1841",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",48352.87,".",".","."
"1842",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",47573.84,".",".","."
"1843",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",122743.56,".",".","."
"1844",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",126499.25,".",".","."
"1845",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",130239.16,".",".","."
"1846",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",138935.17,".",".","."
"1847",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",144082.89,".",".","."
"1848",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",145390.36,".",".","."
"1849",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2015,000000000001001,1,5,".",".",".",".",32527.38,".",".","."
"1850",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2025,000000000001001,1,5,".",".",".",".",32130.51,".",".","."
"1851",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2035,000000000001001,1,5,".",".",".",".",29906.74,".",".","."
"1852",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2045,000000000001001,1,5,".",".",".",".",32848.90,".",".","."
"1853",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2055,000000000001001,1,5,".",".",".",".",35904.04,".",".","."
"1854",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2065,000000000001001,1,5,".",".",".",".",38932.07,".",".","."
"1855",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2015,000000000001001,1,5,".",".",".",".",41961.40,".",".","."
"1856",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2025,000000000001001,1,5,".",".",".",".",42596.78,".",".","."
"1857",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2035,000000000001001,1,5,".",".",".",".",36346.56,".",".","."
"1858",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2045,000000000001001,1,5,".",".",".",".",34101.05,".",".","."
"1859",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2055,000000000001001,1,5,".",".",".",".",35225.53,".",".","."
"1860",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2065,000000000001001,1,5,".",".",".",".",36876.23,".",".","."
"1861",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2015,000000000001001,1,5,".",".",".",".",52746.17,".",".","."
"1862",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2025,000000000001001,1,5,".",".",".",".",48511.09,".",".","."
"1863",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2035,000000000001001,1,5,".",".",".",".",45576.74,".",".","."
"1864",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2045,000000000001001,1,5,".",".",".",".",43795.94,".",".","."
"1865",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2055,000000000001001,1,5,".",".",".",".",44692.98,".",".","."
"1866",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2065,000000000001001,1,5,".",".",".",".",46418.45,".",".","."
"1867",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2015,000000000001001,1,5,".",".",".",".",106994.55,".",".","."
"1868",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2025,000000000001001,1,5,".",".",".",".",110694.78,".",".","."
"1869",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2035,000000000001001,1,5,".",".",".",".",108411.92,".",".","."
"1870",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2045,000000000001001,1,5,".",".",".",".",115686.37,".",".","."
"1871",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2055,000000000001001,1,5,".",".",".",".",122942.09,".",".","."
"1872",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2065,000000000001001,1,5,".",".",".",".",128013.05,".",".","."
"1873",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2015,000000000000101,1,5,".",".",".",".",16162.19,".",".","."
"1874",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2025,000000000000101,1,5,".",".",".",".",16997.86,".",".","."
"1875",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2035,000000000000101,1,5,".",".",".",".",16939.12,".",".","."
"1876",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2045,000000000000101,1,5,".",".",".",".",19223.75,".",".","."
"1877",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2055,000000000000101,1,5,".",".",".",".",21533.41,".",".","."
"1878",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2065,000000000000101,1,5,".",".",".",".",24161.70,".",".","."
"1879",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2015,000000000000101,1,5,".",".",".",".",27793.25,".",".","."
"1880",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2025,000000000000101,1,5,".",".",".",".",30534.60,".",".","."
"1881",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2035,000000000000101,1,5,".",".",".",".",28914.20,".",".","."
"1882",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2045,000000000000101,1,5,".",".",".",".",29361.87,".",".","."
"1883",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2055,000000000000101,1,5,".",".",".",".",33478.23,".",".","."
"1884",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2065,000000000000101,1,5,".",".",".",".",37033.49,".",".","."
"1885",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2015,000000000000101,1,5,".",".",".",".",40255.09,".",".","."
"1886",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2025,000000000000101,1,5,".",".",".",".",42249.51,".",".","."
"1887",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2035,000000000000101,1,5,".",".",".",".",38989.51,".",".","."
"1888",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2045,000000000000101,1,5,".",".",".",".",40988.00,".",".","."
"1889",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2055,000000000000101,1,5,".",".",".",".",44172.03,".",".","."
"1890",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2065,000000000000101,1,5,".",".",".",".",46602.87,".",".","."
"1891",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2015,000000000000101,1,5,".",".",".",".",101009.56,".",".","."
"1892",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2025,000000000000101,1,5,".",".",".",".",105714.62,".",".","."
"1893",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2035,000000000000101,1,5,".",".",".",".",103867.89,".",".","."
"1894",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2045,000000000000101,1,5,".",".",".",".",110288.55,".",".","."
"1895",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2055,000000000000101,1,5,".",".",".",".",116320.38,".",".","."
"1896",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2065,000000000000101,1,5,".",".",".",".",120531.29,".",".","."
"1897",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2015,000000000000011,1,5,".",".",".",".",14805.17,".",".","."
"1898",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2025,000000000000011,1,5,".",".",".",".",14387.89,".",".","."
"1899",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2035,000000000000011,1,5,".",".",".",".",14182.24,".",".","."
"1900",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2045,000000000000011,1,5,".",".",".",".",15633.46,".",".","."
"1901",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2055,000000000000011,1,5,".",".",".",".",17439.79,".",".","."
"1902",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2065,000000000000011,1,5,".",".",".",".",19898.08,".",".","."
"1903",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2015,000000000000011,1,5,".",".",".",".",20997.90,".",".","."
"1904",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2025,000000000000011,1,5,".",".",".",".",21771.24,".",".","."
"1905",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2035,000000000000011,1,5,".",".",".",".",18699.21,".",".","."
"1906",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2045,000000000000011,1,5,".",".",".",".",19580.13,".",".","."
"1907",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2055,000000000000011,1,5,".",".",".",".",21549.99,".",".","."
"1908",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2065,000000000000011,1,5,".",".",".",".",22860.27,".",".","."
"1909",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2015,000000000000011,1,5,".",".",".",".",27776.10,".",".","."
"1910",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2025,000000000000011,1,5,".",".",".",".",27308.80,".",".","."
"1911",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2035,000000000000011,1,5,".",".",".",".",23450.21,".",".","."
"1912",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2045,000000000000011,1,5,".",".",".",".",24785.50,".",".","."
"1913",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2055,000000000000011,1,5,".",".",".",".",26183.85,".",".","."
"1914",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2065,000000000000011,1,5,".",".",".",".",27774.43,".",".","."
"1915",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2015,000000000000011,1,5,".",".",".",".",91470.54,".",".","."
"1916",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2025,000000000000011,1,5,".",".",".",".",94936.86,".",".","."
"1917",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2035,000000000000011,1,5,".",".",".",".",92773.06,".",".","."
"1918",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2045,000000000000011,1,5,".",".",".",".",98482.98,".",".","."
"1919",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2055,000000000000011,1,5,".",".",".",".",104637.63,".",".","."
"1920",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2065,000000000000011,1,5,".",".",".",".",109642.99,".",".","."
"1921",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000000001,1,6,".",".",".",".",".",46822.86,".","."
"1922",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000000001,1,6,".",".",".",".",".",50483.35,".","."
"1923",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000000001,1,6,".",".",".",".",".",49351.46,".","."
"1924",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000000001,1,6,".",".",".",".",".",53935.67,".","."
"1925",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000000001,1,6,".",".",".",".",".",61463.36,".","."
"1926",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000000001,1,6,".",".",".",".",".",66913.97,".","."
"1927","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",52922.34,".","."
"1928","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",52874.84,".","."
"1929","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",57914.72,".","."
"1930","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",63328.12,".","."
"1931","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",73650.29,".","."
"1932","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",79325.04,".","."
"1933","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",51230.65,".","."
"1934","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",56089.36,".","."
"1935","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",51037.99,".","."
"1936","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",61297.50,".","."
"1937","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",66683.62,".","."
"1938","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",75190.81,".","."
"1939","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",41762.62,".","."
"1940","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",49513.68,".","."
"1941","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",43667.28,".","."
"1942","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",53134.01,".","."
"1943","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",56624.48,".","."
"1944","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",63844.47,".","."
"1945","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",36555.10,".","."
"1946","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",43525.50,".","."
"1947","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",44134.39,".","."
"1948","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",42798.25,".","."
"1949","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",52216.12,".","."
"1950","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",54595.90,".","."
"1951","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",26417.07,".","."
"1952","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",35183.49,".","."
"1953","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",36556.07,".","."
"1954","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",38329.18,".","."
"1955","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",42513.75,".","."
"1956","85+",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",45852.73,".","."
"1957",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,010000000000001,1,6,".",".",".",".",".",42975.16,".","."
"1958",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,010000000000001,1,6,".",".",".",".",".",48861.31,".","."
"1959",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,010000000000001,1,6,".",".",".",".",".",47113.82,".","."
"1960",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,010000000000001,1,6,".",".",".",".",".",50962.68,".","."
"1961",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,010000000000001,1,6,".",".",".",".",".",57684.50,".","."
"1962",".","Female",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,010000000000001,1,6,".",".",".",".",".",63893.85,".","."
"1963",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,010000000000001,1,6,".",".",".",".",".",51478.21,".","."
"1964",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,010000000000001,1,6,".",".",".",".",".",52373.87,".","."
"1965",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,010000000000001,1,6,".",".",".",".",".",51909.20,".","."
"1966",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,010000000000001,1,6,".",".",".",".",".",57323.88,".","."
"1967",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,010000000000001,1,6,".",".",".",".",".",65721.14,".","."
"1968",".","Male",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,010000000000001,1,6,".",".",".",".",".",70332.69,".","."
"1969",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,6,".",".",".",".",".",21235.81,".","."
"1970",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,6,".",".",".",".",".",22029.98,".","."
"1971",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,6,".",".",".",".",".",22241.85,".","."
"1972",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,6,".",".",".",".",".",23620.35,".","."
"1973",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,6,".",".",".",".",".",26964.12,".","."
"1974",".",".","1.High School Dropout",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,6,".",".",".",".",".",29876.47,".","."
"1975",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,6,".",".",".",".",".",36509.60,".","."
"1976",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,6,".",".",".",".",".",39240.47,".","."
"1977",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,6,".",".",".",".",".",37377.60,".","."
"1978",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,6,".",".",".",".",".",42767.79,".","."
"1979",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,6,".",".",".",".",".",47888.14,".","."
"1980",".",".","2.High School Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,6,".",".",".",".",".",52113.20,".","."
"1981",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,6,".",".",".",".",".",51513.75,".","."
"1982",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,6,".",".",".",".",".",54245.25,".","."
"1983",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,6,".",".",".",".",".",50116.65,".","."
"1984",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,6,".",".",".",".",".",52046.48,".","."
"1985",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,6,".",".",".",".",".",61272.11,".","."
"1986",".",".","3.Some College",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,6,".",".",".",".",".",65452.16,".","."
"1987",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,001000000000001,1,6,".",".",".",".",".",73004.99,".","."
"1988",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,001000000000001,1,6,".",".",".",".",".",74209.36,".","."
"1989",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,001000000000001,1,6,".",".",".",".",".",71603.26,".","."
"1990",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,001000000000001,1,6,".",".",".",".",".",76238.31,".","."
"1991",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,001000000000001,1,6,".",".",".",".",".",83923.66,".","."
"1992",".",".","4.College Graduate",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,001000000000001,1,6,".",".",".",".",".",89750.55,".","."
"1993",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,6,".",".",".",".",".",52108.28,".","."
"1994",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,6,".",".",".",".",".",56532.13,".","."
"1995",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,6,".",".",".",".",".",55452.06,".","."
"1996",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,6,".",".",".",".",".",61150.52,".","."
"1997",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,6,".",".",".",".",".",70065.77,".","."
"1998",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,6,".",".",".",".",".",76373.04,".","."
"1999",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,6,".",".",".",".",".",32037.69,".","."
